ip,cn,id,name,country,dns,port_forward,protocol,offline
146.70.11.18,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpnudp,
146.70.11.27,chile401,santiago,Chile,CL,santiago.privacy.network,True,wg,
138.199.54.64,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ikev2,
138.199.54.49,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,meta,
138.199.54.55,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ovpntcp,
138.199.54.58,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ovpnudp,
138.199.54.51,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,wg,
146.70.15.36,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ikev2,
146.70.15.34,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,meta,
146.70.15.40,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ovpntcp,
146.70.15.43,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ovpnudp,
146.70.15.38,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,wg,
212.102.49.67,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ikev2,
195.181.167.33,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,meta,
212.102.49.73,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ovpntcp,
212.102.49.65,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ovpnudp,
195.181.167.40,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,wg,
154.16.105.152,lasvegas417,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ikev2,
154.16.105.6,lasvegas417,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,meta,
154.16.105.137,lasvegas417,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ovpntcp,
154.16.105.160,lasvegas417,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,ovpnudp,
154.16.105.151,lasvegas417,us_las_vegas,US Las Vegas,US,us-lasvegas.privacy.network,False,wg,
156.146.57.121,singapore402,sg,Singapore,SG,sg.privacy.network,True,ikev2,
156.146.57.102,singapore402,sg,Singapore,SG,sg.privacy.network,True,meta,
156.146.57.129,singapore402,sg,Singapore,SG,sg.privacy.network,True,ovpntcp,
156.146.57.139,singapore402,sg,Singapore,SG,sg.privacy.network,True,ovpnudp,
156.146.57.139,singapore402,sg,Singapore,SG,sg.privacy.network,True,wg,
176.125.230.37,malta405,malta,Malta,MT,malta.privacy.network,True,ikev2,
176.125.230.29,malta405,malta,Malta,MT,malta.privacy.network,True,meta,
176.125.230.37,malta405,malta,Malta,MT,malta.privacy.network,True,ovpntcp,
176.125.230.33,malta405,malta,Malta,MT,malta.privacy.network,True,ovpnudp,
176.125.230.36,malta405,malta,Malta,MT,malta.privacy.network,True,wg,
193.56.252.231,dublin407,ireland,Ireland,IE,ireland.privacy.network,True,ikev2,
193.56.252.226,dublin407,ireland,Ireland,IE,ireland.privacy.network,True,meta,
193.56.252.231,dublin407,ireland,Ireland,IE,ireland.privacy.network,True,ovpntcp,
193.56.252.231,dublin407,ireland,Ireland,IE,ireland.privacy.network,True,ovpnudp,
193.56.252.236,dublin407,ireland,Ireland,IE,ireland.privacy.network,True,wg,
154.6.80.149,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ikev2,
154.6.80.130,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,meta,
154.6.80.134,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpntcp,
154.6.80.134,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpnudp,
154.6.80.137,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,wg,
181.214.94.244,washington439,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ikev2,
181.214.94.224,washington439,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,meta,
181.214.94.242,washington439,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ovpntcp,
181.214.94.226,washington439,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ovpnudp,
181.214.94.251,washington439,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,wg,
173.244.62.9,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ikev2,
173.244.62.2,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,meta,
173.244.62.28,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpntcp,
173.244.62.7,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpnudp,
173.244.62.3,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,wg,
154.6.88.179,ohio402,us_ohio-pf,US Ohio,US,us-ohio-pf.privacy.network,False,ikev2,
154.6.88.157,ohio402,us_ohio-pf,US Ohio,US,us-ohio-pf.privacy.network,False,meta,
154.6.88.178,ohio402,us_ohio-pf,US Ohio,US,us-ohio-pf.privacy.network,False,ovpntcp,
154.6.88.181,ohio402,us_ohio-pf,US Ohio,US,us-ohio-pf.privacy.network,False,ovpnudp,
154.6.88.174,ohio402,us_ohio-pf,US Ohio,US,us-ohio-pf.privacy.network,False,wg,
154.6.81.29,littlerock401,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ikev2,
154.6.81.2,littlerock401,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,meta,
154.6.81.20,littlerock401,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ovpntcp,
154.6.81.3,littlerock401,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,ovpnudp,
154.6.81.11,littlerock401,us_arkansas-pf,US Arkansas,US,us-arkansas-pf.privacy.network,False,wg,
154.6.13.147,newhampshire401,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ikev2,
154.6.13.130,newhampshire401,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,meta,
154.6.13.135,newhampshire401,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpntcp,
154.6.13.154,newhampshire401,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpnudp,
154.6.13.138,newhampshire401,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,wg,
37.19.197.186,newjersey420,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ikev2,
37.19.197.159,newjersey420,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,meta,
37.19.197.168,newjersey420,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ovpntcp,
37.19.197.181,newjersey420,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,ovpnudp,
37.19.197.182,newjersey420,us-streaming,US East Streaming Optimized,US,us-streaming.privacy.network,False,wg,
185.212.111.89,sarajevo401,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ikev2,
185.164.35.73,sarajevo401,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,meta,
185.212.111.86,sarajevo401,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpntcp,
185.212.111.86,sarajevo401,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpnudp,
185.212.111.84,sarajevo401,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,wg,
194.32.122.85,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ikev2,
194.32.122.75,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,meta,
194.32.122.79,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ovpntcp,
194.32.122.84,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,ovpnudp,
194.32.122.85,vilnius404,lt,Lithuania,LT,lt.privacy.network,True,wg,
188.241.177.205,saopaolo405,br,Brazil,BR,br.privacy.network,True,ikev2,
188.241.177.194,saopaolo405,br,Brazil,BR,br.privacy.network,True,meta,
188.241.177.200,saopaolo405,br,Brazil,BR,br.privacy.network,True,ovpntcp,
188.241.177.200,saopaolo405,br,Brazil,BR,br.privacy.network,True,ovpnudp,
188.241.177.199,saopaolo405,br,Brazil,BR,br.privacy.network,True,wg,
95.181.236.16,georgia404,georgia,Georgia,GE,georgia.privacy.network,True,ikev2,
95.181.236.14,georgia404,georgia,Georgia,GE,georgia.privacy.network,True,meta,
95.181.236.25,georgia404,georgia,Georgia,GE,georgia.privacy.network,True,ovpntcp,
95.181.236.24,georgia404,georgia,Georgia,GE,georgia.privacy.network,True,ovpnudp,
95.181.236.19,georgia404,georgia,Georgia,GE,georgia.privacy.network,True,wg,
154.6.91.7,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ikev2,
154.6.91.2,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,meta,
154.6.91.22,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ovpntcp,
154.6.91.11,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,ovpnudp,
154.6.91.18,montana401,us_montana-pf,US Montana,US,us-montana-pf.privacy.network,False,wg,
169.150.197.86,zurich408,swiss,Switzerland,CH,swiss.privacy.network,True,ikev2,
169.150.197.129,zurich408,swiss,Switzerland,CH,swiss.privacy.network,True,meta,
169.150.197.70,zurich408,swiss,Switzerland,CH,swiss.privacy.network,True,ovpntcp,
169.150.197.85,zurich408,swiss,Switzerland,CH,swiss.privacy.network,True,ovpnudp,
169.150.197.83,zurich408,swiss,Switzerland,CH,swiss.privacy.network,True,wg,
179.61.228.101,perth404,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ikev2,
43.250.205.178,perth404,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,meta,
179.61.228.78,perth404,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpntcp,
179.61.228.125,perth404,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpnudp,
179.61.228.104,perth404,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,wg,
154.6.87.21,missouri401,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ikev2,
154.6.87.2,missouri401,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,meta,
154.6.87.18,missouri401,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ovpntcp,
154.6.87.26,missouri401,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ovpnudp,
154.6.87.15,missouri401,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,wg,
138.199.28.10,london446,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ikev2,
138.199.30.219,london446,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,meta,
138.199.28.7,london446,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ovpntcp,
138.199.28.61,london446,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ovpnudp,
138.199.28.8,london446,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,wg,
102.129.234.94,dallas411,us_south_west,US Texas,US,us-texas.privacy.network,False,ikev2,
102.129.234.50,dallas411,us_south_west,US Texas,US,us-texas.privacy.network,False,meta,
102.129.234.83,dallas411,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpntcp,
102.129.234.96,dallas411,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpnudp,
102.129.234.78,dallas411,us_south_west,US Texas,US,us-texas.privacy.network,False,wg,
154.6.89.145,mississippi401,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ikev2,
154.6.89.130,mississippi401,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,meta,
154.6.89.133,mississippi401,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ovpntcp,
154.6.89.148,mississippi401,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,ovpnudp,
154.6.89.150,mississippi401,us_mississippi-pf,US Mississippi,US,us-mississippi-pf.privacy.network,False,wg,
5.182.110.54,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ikev2,
5.182.110.35,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,meta,
5.182.110.46,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpntcp,
5.182.110.36,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpnudp,
5.182.110.43,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,wg,
173.244.49.83,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ikev2,
173.244.49.74,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,meta,
173.244.49.97,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ovpntcp,
173.244.49.84,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ovpnudp,
173.244.49.96,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,wg,
169.150.248.220,jerusalem415,israel,Israel,IL,israel.privacy.network,True,ikev2,
169.150.248.210,jerusalem415,israel,Israel,IL,israel.privacy.network,True,meta,
169.150.248.216,jerusalem415,israel,Israel,IL,israel.privacy.network,True,ovpntcp,
169.150.248.232,jerusalem415,israel,Israel,IL,israel.privacy.network,True,ovpnudp,
169.150.248.233,jerusalem415,israel,Israel,IL,israel.privacy.network,True,wg,
91.90.122.28,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ikev2,
91.90.122.20,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,meta,
91.90.122.21,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpntcp,
91.90.122.30,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpnudp,
91.90.122.30,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,wg,
154.6.95.151,nebraska401,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ikev2,
154.6.95.130,nebraska401,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,meta,
154.6.95.141,nebraska401,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ovpntcp,
154.6.95.146,nebraska401,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ovpnudp,
154.6.95.145,nebraska401,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,wg,
156.146.41.194,milano404,italy,IT Milano,IT,italy.privacy.network,True,ikev2,
156.146.41.193,milano404,italy,IT Milano,IT,italy.privacy.network,True,meta,
156.146.41.208,milano404,italy,IT Milano,IT,italy.privacy.network,True,ovpntcp,
156.146.41.213,milano404,italy,IT Milano,IT,italy.privacy.network,True,ovpnudp,
156.146.41.220,milano404,italy,IT Milano,IT,italy.privacy.network,True,wg,
196.245.54.136,valencia401,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ikev2,
196.245.54.130,valencia401,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,meta,
196.245.54.142,valencia401,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ovpntcp,
196.245.54.139,valencia401,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ovpnudp,
196.245.54.139,valencia401,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,wg,
185.253.160.11,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ikev2,
185.253.160.2,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,meta,
185.253.160.7,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpntcp,
185.253.160.12,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpnudp,
185.253.160.10,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,wg,
91.90.120.166,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ikev2,
91.90.120.160,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,meta,
91.90.120.166,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ovpntcp,
91.90.120.164,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ovpnudp,
91.90.120.167,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,wg,
154.6.82.140,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ikev2,
154.6.82.130,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,meta,
154.6.82.139,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ovpntcp,
154.6.82.145,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,ovpnudp,
154.6.82.144,southcarolina401,us_south_carolina-pf,US South Carolina,US,us-south-carolina-pf.privacy.network,False,wg,
154.6.86.154,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ikev2,
154.6.86.130,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,meta,
154.6.86.137,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpntcp,
154.6.86.134,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpnudp,
154.6.86.142,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,wg,
95.181.237.34,venezuela405,venezuela,Venezuela,VE,venezuela.privacy.network,True,ikev2,
95.181.237.26,venezuela405,venezuela,Venezuela,VE,venezuela.privacy.network,True,meta,
95.181.237.29,venezuela405,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpntcp,
95.181.237.33,venezuela405,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpnudp,
95.181.237.35,venezuela405,venezuela,Venezuela,VE,venezuela.privacy.network,True,wg,
154.6.88.25,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ikev2,
154.6.88.2,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,meta,
154.6.88.13,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpntcp,
154.6.88.24,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpnudp,
154.6.88.23,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,wg,
154.6.89.14,kansas401,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ikev2,
154.6.89.2,kansas401,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,meta,
154.6.89.17,kansas401,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpntcp,
154.6.89.25,kansas401,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpnudp,
154.6.89.7,kansas401,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,wg,
149.36.49.135,toronto401,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ikev2,
149.36.49.129,toronto401,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,meta,
149.36.49.138,toronto401,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ovpntcp,
149.36.49.147,toronto401,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ovpnudp,
149.36.49.167,toronto401,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,wg,
154.6.82.13,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ikev2,
154.6.82.2,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,meta,
154.6.82.4,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpntcp,
154.6.82.15,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpnudp,
154.6.82.13,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,wg,
95.181.238.6,bahamas404,bahamas,Bahamas,BS,bahamas.privacy.network,True,ikev2,
95.181.238.2,bahamas404,bahamas,Bahamas,BS,bahamas.privacy.network,True,meta,
95.181.238.13,bahamas404,bahamas,Bahamas,BS,bahamas.privacy.network,True,ovpntcp,
95.181.238.10,bahamas404,bahamas,Bahamas,BS,bahamas.privacy.network,True,ovpnudp,
95.181.238.6,bahamas404,bahamas,Bahamas,BS,bahamas.privacy.network,True,wg,
154.6.95.3,idaho401,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ikev2,
154.6.95.2,idaho401,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,meta,
154.6.95.25,idaho401,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpntcp,
154.6.95.23,idaho401,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpnudp,
154.6.95.17,idaho401,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,wg,
149.57.16.10,baltimore401,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ikev2,
149.57.16.1,baltimore401,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,meta,
149.57.16.28,baltimore401,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpntcp,
